Expedicion,Andinista,Pais,Cumbre,Latitud,Longitud,Fecha
78,2,Bolivia,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,3,Bolivia,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,4,Bolivia,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,5,Suiza,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,6,Suiza,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,7,Suiza,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,8,Suiza,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,9,Perú,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,10,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
78,1,Bolivia,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,2,Bolivia,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,3,Bolivia,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,4,Bolivia,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,5,Suiza,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,6,Suiza,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,7,Suiza,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,8,Suiza,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,9,Perú,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
78,10,Alemania,Volcán Parinacota,-18.1633405,-69.1426512,24/07/2015
79,1,Francia,Nevado Tres Cruces,-27.0833333,-68.7666667,22/08/2015
80,1,USA,Torres del Paine: Valle del Silencio,-50.941552,-73.404732,31/10/2014
80,2,USA,Torres del Paine: Valle del Silencio,-50.941552,-73.404732,31/10/2014
80,1,USA,Torres del Paine: Valle del Ascencio,-50.941552,-73.404732,25/01/2014
80,2,USA,Torres del Paine: Valle del Ascencio,-50.941552,-73.404732,25/01/2014
81,1,Perú,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,2,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,3,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,4,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,5,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,6,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,7,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,8,Suiza,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,9,Suiza,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
81,10,Bélgica,Nevado Ojos del Salado,-27.1091666,-68.5408333,10/10/2013
82,1,España,Torres del Paine: Cerro Almirante Nieto,-50.941552,-73.404732,31/07/2013
83,1,Italia,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/11/2015
83,2,Italia,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/11/2015
83,1,Italia,Cerro Laguna Verde,-23.2541667,-67.7122222,17/12/2015
83,2,Italia,Cerro Laguna Verde,-23.2541667,-67.7122222,17/12/2015
83,1,Italia,Cerro Mulas Muertas,-26.9472222,-68.5105556,17/12/2015
83,2,Italia,Cerro Mulas Muertas,-26.9472222,-68.5105556,17/12/2015
83,1,Italia,Cerro Vicuñas,-27.0214,-68.6189,21/12/2015
83,2,Italia,Cerro Vicuñas,-27.0214,-68.6189,21/12/2015
83,1,Italia,Volcán San Francisco,-33.4943868,-70.5772164,22/02/2015
83,2,Italia,Volcán San Francisco,-33.4943868,-70.5772164,22/02/2015
83,1,Italia,Cerro El Muerto,-27.0666667,-68.4833333,12/11/2015
83,2,Italia,Cerro El Muerto,-27.0666667,-68.4833333,12/11/2015
84,1,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/09/2014
84,2,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/09/2014
84,3,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/09/2014
84,4,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/09/2014
85,1,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,30/08/2013
85,2,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,30/08/2013
85,1,España,Cerro Laguna Verde,-23.2541667,-67.7122222,18/11/2013
85,2,España,Cerro Laguna Verde,-23.2541667,-67.7122222,18/11/2013
86,1,Francia,Cerro Siete Hermanos,-27.019025,-69.198167,14/11/2014
86,2,Francia,Cerro Siete Hermanos,-27.019025,-69.198167,14/11/2014
86,1,Francia,Cerro Mulas Muertas,-26.9472222,-68.5105556,01/12/2014
86,2,Francia,Cerro Mulas Muertas,-26.9472222,-68.5105556,01/12/2014
86,1,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,09/06/2014
86,2,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,09/06/2014
87,1,Alemania,Volcán Tupungato,-36.6236493,-72.0842141,07/08/2014
87,2,Argentina,Volcán Tupungato,-36.6236493,-72.0842141,07/08/2014
88,1,Brasil,Volcán Tupungato,-36.6236493,-72.0842141,31/05/2014
88,2,Argentina,Volcán Tupungato,-36.6236493,-72.0842141,31/05/2014
88,3,Argentina,Volcán Tupungato,-36.6236493,-72.0842141,31/05/2014
89,1,Nueva Zelanda,Nevado Ojos del Salado,-27.1091666,-68.5408333,14/12/2015
90,1,Lituania,Cerro Siete Hermanos,-27.019025,-69.198167,17/05/2015
90,2,Lituania,Cerro Siete Hermanos,-27.019025,-69.198167,17/05/2015
90,3,Lituania,Cerro Siete Hermanos,-27.019025,-69.198167,17/05/2015
90,4,Lituania,Cerro Siete Hermanos,-27.019025,-69.198167,17/05/2015
90,1,Lituania,Volcán Copiapó,-27.3058333,-69.1308333,18/11/2015
90,2,Lituania,Volcán Copiapó,-27.3058333,-69.1308333,18/11/2015
90,3,Lituania,Volcán Copiapó,-27.3058333,-69.1308333,18/11/2015
90,4,Lituania,Volcán Copiapó,-27.3058333,-69.1308333,18/11/2015
90,1,Lituania,Cerro Mulas Muertas,-26.9472222,-68.5105556,19/10/2015
90,2,Lituania,Cerro Mulas Muertas,-26.9472222,-68.5105556,19/10/2015
90,3,Lituania,Cerro Mulas Muertas,-26.9472222,-68.5105556,19/10/2015
90,4,Lituania,Cerro Mulas Muertas,-26.9472222,-68.5105556,19/10/2015
90,1,Lituania,Nevado Ojos del Salado,-27.1091666,-68.5408333,06/06/2015
90,2,Lituania,Nevado Ojos del Salado,-27.1091666,-68.5408333,06/06/2015
90,3,Lituania,Nevado Ojos del Salado,-27.1091666,-68.5408333,06/06/2015
90,4,Lituania,Nevado Ojos del Salado,-27.1091666,-68.5408333,06/06/2015
91,1,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,31/05/2014
92,1,USA,Torres del Paine: Valle del Francés,-50.941552,-73.404732,21/09/2013
92,2,USA,Torres del Paine: Valle del Francés,-50.941552,-73.404732,21/09/2013
93,1,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/12/2013
93,2,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/12/2013
94,1,República Checa,Volcán Isluga,-19.1563889,-68.8344444,11/11/2014
94,2,República Checa,Volcán Isluga,-19.1563889,-68.8344444,11/11/2014
94,1,República Checa,Volcán Licancabur,-22.8333333,-67.8833333,11/06/2014
94,2,República Checa,Volcán Licancabur,-22.8333333,-67.8833333,11/06/2014
94,1,República Checa,Volcán Lascar,-23.3630556,-67.7313889,01/02/2014
94,2,República Checa,Volcán Lascar,-23.3630556,-67.7313889,01/02/2014
94,1,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,17/09/2014
94,2,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,17/09/2014
95,1,Italia,Torres del Paine,-50.941552,-73.404732,23/02/2014
95,2,Italia,Torres del Paine,-50.941552,-73.404732,23/02/2014
96,1,Chile,Volcán Socompa,-24.3958333,-68.2458333,04/08/2014
96,2,Chile,Volcán Socompa,-24.3958333,-68.2458333,04/08/2014
96,1,Chile,Volcán Salin,-24.3317,-68.0639,30/10/2014
96,2,Chile,Volcán Salin,-24.3317,-68.0639,30/10/2014
97,1,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,30/06/2015
97,2,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,30/06/2015
97,3,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,30/06/2015
97,4,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,30/06/2015
97,1,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,28/06/2015
97,2,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,28/06/2015
97,3,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,28/06/2015
97,4,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,28/06/2015
98,1,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,21/06/2015
98,2,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,21/06/2015
99,1,USA,Nevado Ojos del Salado,-27.1091666,-68.5408333,28/04/2013
99,2,USA,Nevado Ojos del Salado,-27.1091666,-68.5408333,28/04/2013
100,1,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,20/09/2014
100,2,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,20/09/2014
100,3,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,20/09/2014
100,4,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,20/09/2014
100,5,República Checa,Nevado Tres Cruces,-27.0833333,-68.7666667,20/09/2014
100,1,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,15/06/2014
100,2,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,15/06/2014
100,3,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,15/06/2014
100,4,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,15/06/2014
100,5,República Checa,Nevado Ojos del Salado,-27.1091666,-68.5408333,15/06/2014
101,1,Canadá,Nevado Tres Cruces,-27.0833333,-68.7666667,04/11/2013
102,1,USA,Torres del Paine,-50.941552,-73.404732,11/12/2015
102,2,USA,Torres del Paine,-50.941552,-73.404732,11/12/2015
103,1,USA,Volcán Tupungato,-36.6236493,-72.0842141,12/01/2013
103,2,USA,Volcán Tupungato,-36.6236493,-72.0842141,12/01/2013
103,3,USA,Volcán Tupungato,-36.6236493,-72.0842141,12/01/2013
103,4,USA,Volcán Tupungato,-36.6236493,-72.0842141,12/01/2013
103,5,USA,Volcán Tupungato,-36.6236493,-72.0842141,12/01/2013
103,6,USA,Volcán Tupungato,-36.6236493,-72.0842141,12/01/2013
104,1,USA,Cerro Juncal,-34.6164637,-58.5615698,29/06/2013
104,2,USA,Cerro Juncal,-34.6164637,-58.5615698,29/06/2013
104,3,USA,Cerro Juncal,-34.6164637,-58.5615698,29/06/2013
104,4,USA,Cerro Juncal,-34.6164637,-58.5615698,29/06/2013
104,5,USA,Cerro Juncal,-34.6164637,-58.5615698,29/06/2013
104,6,USA,Cerro Juncal,-34.6164637,-58.5615698,29/06/2013
105,1,USA,Torres del Paine,-50.941552,-73.404732,05/11/2015
106,1,Rusia,Nevado Ojos del Salado,-27.1091666,-68.5408333,25/01/2014
106,2,Rusia,Nevado Ojos del Salado,-27.1091666,-68.5408333,25/01/2014
107,1,Argentina,Cerro Los Maitenes,-34.3638889,-71.5544444,15/04/2013
107,2,Argentina,Cerro Los Maitenes,-34.3638889,-71.5544444,15/04/2013
108,1,Indonesia,Torres del Paine,-50.941552,-73.404732,13/02/2015
108,2,Rusia,Torres del Paine,-50.941552,-73.404732,13/02/2015
109,1,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,2,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,3,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,4,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,5,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,6,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,7,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,8,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,9,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,10,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,11,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,12,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,13,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,14,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,15,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,16,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,17,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,18,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,19,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,20,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,21,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
109,22,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,04/09/2014
110,1,España,Torres del Paine,-50.941552,-73.404732,25/08/2015
110,2,España,Torres del Paine,-50.941552,-73.404732,25/08/2015
110,1,España,Volcán Villarrica,-39.4208333,-71.9391666,03/02/2015
110,2,España,Volcán Villarrica,-39.4208333,-71.9391666,03/02/2015
110,1,España,Volcán Lanin,-39.6372198,-71.5023509,24/08/2015
110,2,España,Volcán Lanin,-39.6372198,-71.5023509,24/08/2015
111,1,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,17/09/2013
111,1,Alemania,Volcán San Pedro,-21.8875,-68.3916666,15/05/2013
111,1,Alemania,Volcán San Francisco,-33.4943868,-70.5772164,28/03/2013
111,1,Alemania,Nevado Tres Cruces,-27.0833333,-68.7666667,03/05/2013
111,1,Alemania,Cerro Incahuasi,-31.281825,-64.3086484,21/02/2013
111,1,Alemania,Cerro Vicuñas,-27.0214,-68.6189,02/02/2013
111,1,Alemania,Cerro Barrancas Blancas,-28.2333333,-69.0333333,27/03/2013
112,1,Canadá,Nevado Tres Cruces,-27.0833333,-68.7666667,10/11/2015
112,2,Canadá,Nevado Tres Cruces,-27.0833333,-68.7666667,10/11/2015
112,3,Canadá,Nevado Tres Cruces,-27.0833333,-68.7666667,10/11/2015
112,4,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,10/11/2015
112,1,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/07/2015
112,2,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/07/2015
112,3,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/07/2015
112,4,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/07/2015
113,1,Italia,Monte Sarmiento,-54.45,-70.8399999,24/01/2014
113,2,Italia,Monte Sarmiento,-54.45,-70.8399999,24/01/2014
113,3,Italia,Monte Sarmiento,-54.45,-70.8399999,24/01/2014
113,4,Italia,Monte Sarmiento,-54.45,-70.8399999,24/01/2014
113,5,Italia,Monte Sarmiento,-54.45,-70.8399999,24/01/2014
114,1,España,Torres del Paine: Torre Norte,-50.941552,-73.404732,30/01/2013
114,2,España,Torres del Paine: Torre Norte,-50.941552,-73.404732,30/01/2013
114,3,España,Torres del Paine: Torre Norte,-50.941552,-73.404732,30/01/2013
114,4,España,Torres del Paine: Torre Norte,-50.941552,-73.404732,30/01/2013
114,5,España,Torres del Paine: Torre Norte,-50.941552,-73.404732,30/01/2013
114,6,España,Torres del Paine: Torre Norte,-50.941552,-73.404732,30/01/2013
114,1,España,Torres del Paine: Torre Central,-50.941552,-73.404732,24/11/2013
114,2,España,Torres del Paine: Torre Central,-50.941552,-73.404732,24/11/2013
114,3,España,Torres del Paine: Torre Central,-50.941552,-73.404732,24/11/2013
114,4,España,Torres del Paine: Torre Central,-50.941552,-73.404732,24/11/2013
114,5,España,Torres del Paine: Torre Central,-50.941552,-73.404732,24/11/2013
114,6,España,Torres del Paine: Torre Central,-50.941552,-73.404732,24/11/2013
115,1,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,08/01/2015
116,1,España,Cerro Mulas Muertas,-26.9472222,-68.5105556,15/11/2015
116,1,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/07/2015
117,1,Brasil,Volcán Sollipulli,-38.966667,-71.516667,04/10/2013
117,2,Brasil,Volcán Sollipulli,-38.966667,-71.516667,04/10/2013
117,3,Brasil,Volcán Sollipulli,-38.966667,-71.516667,04/10/2013
117,1,Brasil,Volcán Llaima,-38.6970035,-71.7300028,10/04/2013
117,2,Brasil,Volcán Llaima,-38.6970035,-71.7300028,10/04/2013
117,3,Brasil,Volcán Llaima,-38.6970035,-71.7300028,10/04/2013
117,1,Brasil,Volcán Sierra Nevada,-36.6233758,-72.0832987,22/05/2013
117,2,Brasil,Volcán Sierra Nevada,-36.6233758,-72.0832987,22/05/2013
117,3,Brasil,Volcán Sierra Nevada,-36.6233758,-72.0832987,22/05/2013
117,1,Brasil,Volcán Lonquimay,-38.3808333,-71.5866666,14/02/2013
117,2,Brasil,Volcán Lonquimay,-38.3808333,-71.5866666,14/02/2013
117,3,Brasil,Volcán Lonquimay,-38.3808333,-71.5866666,14/02/2013
117,1,Brasil,Volcán Villarrica,-39.4208333,-71.9391666,01/04/2013
117,2,Brasil,Volcán Villarrica,-39.4208333,-71.9391666,01/04/2013
117,3,Brasil,Volcán Villarrica,-39.4208333,-71.9391666,01/04/2013
117,1,Brasil,Volcán Calbuco,-41.33,-72.6183333,07/09/2013
117,2,Brasil,Volcán Calbuco,-41.33,-72.6183333,07/09/2013
117,3,Brasil,Volcán Calbuco,-41.33,-72.6183333,07/09/2013
117,1,Brasil,Volcán Osorno ,-41.1041666,-72.4958333,19/07/2013
117,2,Brasil,Volcán Osorno ,-41.1041666,-72.4958333,19/07/2013
117,3,Brasil,Volcán Osorno ,-41.1041666,-72.4958333,19/07/2013
117,1,Brasil,Volcán Casablanca,-40.771389,-72,26/12/2013
117,2,Brasil,Volcán Casablanca,-40.771389,-72,26/12/2013
117,3,Brasil,Volcán Casablanca,-40.771389,-72,26/12/2013
118,1,Francia,Volcán Tupungato,-36.6236493,-72.0842141,19/10/2015
118,2,Francia,Volcán Tupungato,-36.6236493,-72.0842141,19/10/2015
118,3,Francia,Volcán Tupungato,-36.6236493,-72.0842141,19/10/2015
118,4,Francia,Volcán Tupungato,-36.6236493,-72.0842141,19/10/2015
118,5,Francia,Volcán Tupungato,-36.6236493,-72.0842141,19/10/2015
118,6,Francia,Volcán Tupungato,-36.6236493,-72.0842141,19/10/2015
118,7,Argentina,Volcán Tupungato,-36.6236493,-72.0842141,19/10/2015
119,1,Francia,Nevado Ojos del Salado,-27.1091666,-68.5408333,07/07/2015
120,1,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,16/07/2014
121,1,Holanda,Torres del Paine: Valle del Francés,-50.941552,-73.404732,14/09/2015
121,2,Suiza,Torres del Paine: Valle del Francés,-50.941552,-73.404732,14/09/2015
121,1,Holanda,Torres del Paine: Valle del Silencio,-50.941552,-73.404732,30/04/2015
121,2,Suiza,Torres del Paine: Valle del Silencio,-50.941552,-73.404732,30/04/2015
122,1,Alemania,Volcán Tupungato,-36.6236493,-72.0842141,11/02/2015
122,1,Alemania,Volcán Cerro Alto,-33.468313,-69.815124,27/05/2015
123,1,Alemania,Cerro El Marmolejo,-33.735,-69.8783333,12/11/2013
123,2,Alemania,Cerro El Marmolejo,-33.735,-69.8783333,12/11/2013
123,3,Alemania,Cerro El Marmolejo,-33.735,-69.8783333,12/11/2013
123,4,Alemania,Cerro El Marmolejo,-33.735,-69.8783333,12/11/2013
123,5,Alemania,Cerro El Marmolejo,-33.735,-69.8783333,12/11/2013
124,1,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,14/06/2014
124,2,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,14/06/2014
124,3,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,14/06/2014
125,1,Alemania,Volcán Tupungato,-36.6236493,-72.0842141,26/10/2013
126,1,Austria,Volcán Licancabur,-22.8333333,-67.8833333,25/09/2014
126,2,Austria,Volcán Licancabur,-22.8333333,-67.8833333,25/09/2014
126,1,Austria,Volcán El Toco,-22.939412,-67.775574,14/03/2014
126,2,Austria,Volcán El Toco,-22.939412,-67.775574,14/03/2014
126,1,Austria,Volcán El Tatio,-22.259622,-68.022059,23/03/2014
126,2,Austria,Volcán El Tatio,-22.259622,-68.022059,23/03/2014
127,1,Francia,Cerro El Marmolejo,-33.735,-69.8783333,07/01/2014
127,2,Francia,Cerro El Marmolejo,-33.735,-69.8783333,07/01/2014
